offer,Description,image,link,Eligible Credit Cards,Eligible Debit Cards
ICICI Offer,"OFFER TERMS AND CONDITIONS

1. OVERVIEW:

The 7.5% Instant Discount Offer (Offer) is a promotional offer administered and offered by ICICI BANK (ICICI BANK) in partnership with Reliance Retail Limited (Reliance) on www.ajio.com website (AJIO Website) and on AJIO mobile application (AJIO Mobile App) (collectively referred to as AJIO Platform) which is available on purchase of specified products displayed on the AJIO Platform (Specified Products) and making online payment by using ICICI Bank Credit Card (ICICI BANK Cards) by the eligible ICICI Bank Credit Cardholder (ICICI BANK Cardholders) in accordance with this Offer Terms and Conditions. 

 

2. OFFER TERM/ PERIOD:

This Offer shall commence every Wednesday starting from 01st October 2025 at [00:00:00 Hrs.] (Offer Start Date) and continue until 31st December 2025 at [23:59:00 Hrs.] (Offer End Date) or such other date and/or time as may be determined by Reliance and/or ICICI BANK. The period starting from Offer Start Date until Offer end Date shall be referred to as Offer Term/ Period. During the Offer Period, there can be a blackout of the visibility of the Offer on AJIO Platform due to certain tactical business exclusivity reason.

Offer Snapshot*:

Criteria 

CC - Offer Details 

Instant Discount %

  7.5% Instant discount on purchase of Specified Products

Maximum Discount Value

INR 750 on Credit Cards*

Minimum Order Value 

3,999

*Please read the detailed Terms and Conditions below

 

3. ELIGIBILITY

This Offer is open to all individual legal residents of the Republic of India aged 18 or above (Resident Individual) on the Offer Start Date. 
Each Resident Individual who is ICICI BANK Card holder and is AJIO customer with a valid phone number and e-mail address (User). 
4. OFFER DETAILS:

1. This Offer will be applicable on eligible ICICI BANK Cards only.

2. This Offer will be available to ICICI BANK Cardholders on usage of ICICI BANK Cards for purchase of Specified Products on the AJIO Platform on minimum order value of Rs 3,999 (Minimum Order Value) and up-to a maximum discount capped at Rs. 750 (Maximum Discount Value) per month. 

3. Subject to the terms contained herein, the Offer can be availed only once per eligible ICICI BANK Card per month (i.e., once in each month of October, November & December 2025) during the Offer Term but the total Maximum Discount Value per ICICI BANK Card will be capped to the Maximum Discount Value and each transaction with the ICICI BANK Card has to meet the Minimum Order Value and above. 

4. The User shall be eligible to avail the Offer only if the User fulfils the below conditions:

User makes payment for purchase of the Specified Products using selected ICICI BANK Cards, as may be determined by Reliance and/or ICICI BANK from time to time; and
The total value of a single order for purchase of Specified Products on the AJIO Platform is equal to or greater than the Minimum Order Value, after taking into account all applicable discounts, if any.
Upon purchasing Specified Products in accordance with the above, eligible User shall receive an instant discount of flat 7.5%, subject to Maximum Discount Value on making payment using eligible ICICI BANK Cards.
For clarity, the Maximum Discount Value that can be availed under this Offer is Rs. 750 per eligible ICICI BANK Card per month.
This Offer is not applicable on H&M branded products. H&M branded products are excluded from this offer. 
This Offer is not applicable on the purchase of any Excluded Products. For the sake of these Offer terms and conditions Excluded Products means products displayed and sold on the AJIO Platform on which this Offer is not applicable. AJIO solely reserves the right to determine the nature of products that are Excluded Products for this Offer. For the clarity Excluded Products may include but is not limited to H&M branded products. 
If the User fails to meet the Minimum Order Value/Amount/Requirement due to partial cancellation of the order, the User will no longer be eligible to avail the Bank Offer and Reliance reserves the right to reclaim and claw-back any discount amount that the User may have already availed.
5. This Offer cannot be combined with any other promotion offered by Reliance and/or ICICI BANK on AJIO Platform.

 

5. MISCELLANEOUS: 

Participation to this Offer is purely voluntary. On participating in this Offer the User is deemed to have read these terms and condition and agrees to be bound by these terms and conditions.
If the User who has availed this Offer, return all or part of the Specified Products purchased by them on the AJIO Platform, such that the value of their order falls below the Minimum Order Value, they will not be eligible for return of purchased Specified Products. All products returned by the User shall be entertained solely as per AJIO Platforms prevailing product return policy. 
This Offer shall also be subject to AJIO Platform terms and conditions including but not limited to Platform Terms and Conditions, Fees & Payments, Cancellations, Returns and Refunds, etc. and such additional terms and conditions as Reliance may notify from time to time.
If User faces any issue(s) while availing this Offer, the User may contact ICICI BANK at [1800 200 3344], and/or AJIO Platform at [https://www.ajio.com/selfcare].
Reliance and/or ICICI BANK reserves the right to disqualify any transaction or extend, cancel, discontinue, prematurely withdraw, change, alter or modify this Offer (including this Offer term and conditions) or any part thereof including the eligibility criteria and other pertinent terms and conditions at their sole discretion at any time as may be required including in view of business exigencies and/or changes by a regulatory authority and/or statutory changes and/or any reasons beyond their control and the same shall be binding on the User without any prior notice to the User.
This Offer is for a limited period and can be withdrawn by Reliance and/or ICICI Bank at any point of time, including after it has been announced and the same shall be binding on the User without any prior notice to the User.
Reliance do not assume any liability whatsoever arising out of this Offer and the maximum liability of Reliance is limited only to the value of the minimum billing amount to which this Offer applies. 
This Offer is subject to discontinuation or revocation in cases of fraudulent/ suspicious transaction or if there are any technical glitches or force majeure conditions as determined solely by Reliance and may disqualify any User from getting the benefits of this Offer.
Reliance will not be liable for any loss (including, without limitation, direct, indirect, special or consequential loss or loss of profits) expense or damage which is suffered or sustained in connection with this Offer including any loss incurred as a result of any delay and/or failure to perform any obligation to the Users that is caused by:
technical problems of any kind which may limit or prevent any person's participation in this Offer;
any loss or damage arising from or in connection with the allocation or enjoyment of discount under this Offer;
any other events beyond Reliances control that may cause this Offer to be disrupted or corrupted or may lead to loss of, or damage to, the User.
Reliance (including employees, directors) shall not be liable or held responsible for any inactivated ICICI BANK Cards or any lack or lapse in any communication on account of failure or delay by any of the internet, telecom, SMS and emails service providers. 
User hereby agrees to indemnify and keep Reliance harmless against all damages, liabilities, costs, expenses, claims, suits and proceedings that may be suffered by Reliance as a consequence of (i) violation of the terms and conditions by the User; (ii) violation of applicable laws; (iii) any action or inaction resulting in willful misconduct or negligence on the Users part.
User agrees that, these terms shall be governed by and construed in accordance with the laws of India and courts at Mumbai, Maharashtra shall have exclusive jurisdiction to decide over any controversy arising out of this Offer.
In case of returns & cancellations of the orders on which this Offer have been availed using the selected ICICI Bank Cards, the Offer will not be applicable again while making a purchase on AJIO Platform with the same ICICI Bank Cards that was used before for availing the Offer during the Offer Term.
This Offer is non-binding, non-transferable, non-cashable and non-negotiable.
The decision (including interpretation) of Reliance with respect to the Offer and its related terms and conditions will be final and binding on the User.
Images, if any provided in Offer related promotions materials are only for pictorial representation and Bank and/or Reliance does not undertake any liability or responsibility for the same.
Nothing contained herein shall constitute or be deemed to constitute an advice, invitation or solicitation to purchase any products of Reliance or any third party and is not intended to create any rights and obligations in relation thereof. ",https://assets-jiocdn.ajio.com/static/img/Ajio-Logo.svg,https://www.ajio.com/bankicici-ajio-tnc,MakeMyTrip ICICI Bank Credit Card,
ICICI Offer,"OFFER TERMS AND CONDITIONS

1. OVERVIEW:

The 7.5% Instant Discount Offer (Offer) is a promotional offer administered and offered by ICICI BANK (ICICI BANK) in partnership with Reliance Retail Limited (Reliance) on www.ajio.com website (AJIO Website) and on AJIO mobile application (AJIO Mobile App) (collectively referred to as AJIO Platform) which is available on purchase of specified products displayed on the AJIO Platform (Specified Products) and making online payment by using ICICI Bank Credit Card (ICICI BANK Cards) by the eligible ICICI Bank Credit Cardholder (ICICI BANK Cardholders) in accordance with this Offer Terms and Conditions. 

 

2. OFFER TERM/ PERIOD:

This Offer shall commence every Wednesday starting from 01st October 2025 at [00:00:00 Hrs.] (Offer Start Date) and continue until 31st December 2025 at [23:59:00 Hrs.] (Offer End Date) or such other date and/or time as may be determined by Reliance and/or ICICI BANK. The period starting from Offer Start Date until Offer end Date shall be referred to as Offer Term/ Period. During the Offer Period, there can be a blackout of the visibility of the Offer on AJIO Platform due to certain tactical business exclusivity reason.

Offer Snapshot*:

Criteria 

CC - Offer Details 

Instant Discount %

  7.5% Instant discount on purchase of Specified Products

Maximum Discount Value

INR 750 on Credit Cards*

Minimum Order Value 

3,999

*Please read the detailed Terms and Conditions below

 

3. ELIGIBILITY

This Offer is open to all individual legal residents of the Republic of India aged 18 or above (Resident Individual) on the Offer Start Date. 
Each Resident Individual who is ICICI BANK Card holder and is AJIO customer with a valid phone number and e-mail address (User). 
4. OFFER DETAILS:

1. This Offer will be applicable on eligible ICICI BANK Cards only.

2. This Offer will be available to ICICI BANK Cardholders on usage of ICICI BANK Cards for purchase of Specified Products on the AJIO Platform on minimum order value of Rs 3,999 (Minimum Order Value) and up-to a maximum discount capped at Rs. 750 (Maximum Discount Value) per month. 

3. Subject to the terms contained herein, the Offer can be availed only once per eligible ICICI BANK Card per month (i.e., once in each month of October, November & December 2025) during the Offer Term but the total Maximum Discount Value per ICICI BANK Card will be capped to the Maximum Discount Value and each transaction with the ICICI BANK Card has to meet the Minimum Order Value and above. 

4. The User shall be eligible to avail the Offer only if the User fulfils the below conditions:

User makes payment for purchase of the Specified Products using selected ICICI BANK Cards, as may be determined by Reliance and/or ICICI BANK from time to time; and
The total value of a single order for purchase of Specified Products on the AJIO Platform is equal to or greater than the Minimum Order Value, after taking into account all applicable discounts, if any.
Upon purchasing Specified Products in accordance with the above, eligible User shall receive an instant discount of flat 7.5%, subject to Maximum Discount Value on making payment using eligible ICICI BANK Cards.
For clarity, the Maximum Discount Value that can be availed under this Offer is Rs. 750 per eligible ICICI BANK Card per month.
This Offer is not applicable on H&M branded products. H&M branded products are excluded from this offer. 
This Offer is not applicable on the purchase of any Excluded Products. For the sake of these Offer terms and conditions Excluded Products means products displayed and sold on the AJIO Platform on which this Offer is not applicable. AJIO solely reserves the right to determine the nature of products that are Excluded Products for this Offer. For the clarity Excluded Products may include but is not limited to H&M branded products. 
If the User fails to meet the Minimum Order Value/Amount/Requirement due to partial cancellation of the order, the User will no longer be eligible to avail the Bank Offer and Reliance reserves the right to reclaim and claw-back any discount amount that the User may have already availed.
5. This Offer cannot be combined with any other promotion offered by Reliance and/or ICICI BANK on AJIO Platform.

 

5. MISCELLANEOUS: 

Participation to this Offer is purely voluntary. On participating in this Offer the User is deemed to have read these terms and condition and agrees to be bound by these terms and conditions.
If the User who has availed this Offer, return all or part of the Specified Products purchased by them on the AJIO Platform, such that the value of their order falls below the Minimum Order Value, they will not be eligible for return of purchased Specified Products. All products returned by the User shall be entertained solely as per AJIO Platforms prevailing product return policy. 
This Offer shall also be subject to AJIO Platform terms and conditions including but not limited to Platform Terms and Conditions, Fees & Payments, Cancellations, Returns and Refunds, etc. and such additional terms and conditions as Reliance may notify from time to time.
If User faces any issue(s) while availing this Offer, the User may contact ICICI BANK at [1800 200 3344], and/or AJIO Platform at [https://www.ajio.com/selfcare].
Reliance and/or ICICI BANK reserves the right to disqualify any transaction or extend, cancel, discontinue, prematurely withdraw, change, alter or modify this Offer (including this Offer term and conditions) or any part thereof including the eligibility criteria and other pertinent terms and conditions at their sole discretion at any time as may be required including in view of business exigencies and/or changes by a regulatory authority and/or statutory changes and/or any reasons beyond their control and the same shall be binding on the User without any prior notice to the User.
This Offer is for a limited period and can be withdrawn by Reliance and/or ICICI Bank at any point of time, including after it has been announced and the same shall be binding on the User without any prior notice to the User.
Reliance do not assume any liability whatsoever arising out of this Offer and the maximum liability of Reliance is limited only to the value of the minimum billing amount to which this Offer applies. 
This Offer is subject to discontinuation or revocation in cases of fraudulent/ suspicious transaction or if there are any technical glitches or force majeure conditions as determined solely by Reliance and may disqualify any User from getting the benefits of this Offer.
Reliance will not be liable for any loss (including, without limitation, direct, indirect, special or consequential loss or loss of profits) expense or damage which is suffered or sustained in connection with this Offer including any loss incurred as a result of any delay and/or failure to perform any obligation to the Users that is caused by:
technical problems of any kind which may limit or prevent any person's participation in this Offer;
any loss or damage arising from or in connection with the allocation or enjoyment of discount under this Offer;
any other events beyond Reliances control that may cause this Offer to be disrupted or corrupted or may lead to loss of, or damage to, the User.
Reliance (including employees, directors) shall not be liable or held responsible for any inactivated ICICI BANK Cards or any lack or lapse in any communication on account of failure or delay by any of the internet, telecom, SMS and emails service providers. 
User hereby agrees to indemnify and keep Reliance harmless against all damages, liabilities, costs, expenses, claims, suits and proceedings that may be suffered by Reliance as a consequence of (i) violation of the terms and conditions by the User; (ii) violation of applicable laws; (iii) any action or inaction resulting in willful misconduct or negligence on the Users part.
User agrees that, these terms shall be governed by and construed in accordance with the laws of India and courts at Mumbai, Maharashtra shall have exclusive jurisdiction to decide over any controversy arising out of this Offer.
In case of returns & cancellations of the orders on which this Offer have been availed using the selected ICICI Bank Cards, the Offer will not be applicable again while making a purchase on AJIO Platform with the same ICICI Bank Cards that was used before for availing the Offer during the Offer Term.
This Offer is non-binding, non-transferable, non-cashable and non-negotiable.
The decision (including interpretation) of Reliance with respect to the Offer and its related terms and conditions will be final and binding on the User.
Images, if any provided in Offer related promotions materials are only for pictorial representation and Bank and/or Reliance does not undertake any liability or responsibility for the same.
Nothing contained herein shall constitute or be deemed to constitute an advice, invitation or solicitation to purchase any products of Reliance or any third party and is not intended to create any rights and obligations in relation thereof. ",https://assets-jiocdn.ajio.com/static/img/Ajio-Logo.svg,https://www.ajio.com/bankicici-ajio-tnc,ICICI Bank HPCL Super Saver Credit Card,
ICICI Offer,"OFFER TERMS AND CONDITIONS

1. OVERVIEW:

The 7.5% Instant Discount Offer (Offer) is a promotional offer administered and offered by ICICI BANK (ICICI BANK) in partnership with Reliance Retail Limited (Reliance) on www.ajio.com website (AJIO Website) and on AJIO mobile application (AJIO Mobile App) (collectively referred to as AJIO Platform) which is available on purchase of specified products displayed on the AJIO Platform (Specified Products) and making online payment by using ICICI Bank Credit Card (ICICI BANK Cards) by the eligible ICICI Bank Credit Cardholder (ICICI BANK Cardholders) in accordance with this Offer Terms and Conditions. 

 

2. OFFER TERM/ PERIOD:

This Offer shall commence every Wednesday starting from 01st October 2025 at [00:00:00 Hrs.] (Offer Start Date) and continue until 31st December 2025 at [23:59:00 Hrs.] (Offer End Date) or such other date and/or time as may be determined by Reliance and/or ICICI BANK. The period starting from Offer Start Date until Offer end Date shall be referred to as Offer Term/ Period. During the Offer Period, there can be a blackout of the visibility of the Offer on AJIO Platform due to certain tactical business exclusivity reason.

Offer Snapshot*:

Criteria 

CC - Offer Details 

Instant Discount %

  7.5% Instant discount on purchase of Specified Products

Maximum Discount Value

INR 750 on Credit Cards*

Minimum Order Value 

3,999

*Please read the detailed Terms and Conditions below

 

3. ELIGIBILITY

This Offer is open to all individual legal residents of the Republic of India aged 18 or above (Resident Individual) on the Offer Start Date. 
Each Resident Individual who is ICICI BANK Card holder and is AJIO customer with a valid phone number and e-mail address (User). 
4. OFFER DETAILS:

1. This Offer will be applicable on eligible ICICI BANK Cards only.

2. This Offer will be available to ICICI BANK Cardholders on usage of ICICI BANK Cards for purchase of Specified Products on the AJIO Platform on minimum order value of Rs 3,999 (Minimum Order Value) and up-to a maximum discount capped at Rs. 750 (Maximum Discount Value) per month. 

3. Subject to the terms contained herein, the Offer can be availed only once per eligible ICICI BANK Card per month (i.e., once in each month of October, November & December 2025) during the Offer Term but the total Maximum Discount Value per ICICI BANK Card will be capped to the Maximum Discount Value and each transaction with the ICICI BANK Card has to meet the Minimum Order Value and above. 

4. The User shall be eligible to avail the Offer only if the User fulfils the below conditions:

User makes payment for purchase of the Specified Products using selected ICICI BANK Cards, as may be determined by Reliance and/or ICICI BANK from time to time; and
The total value of a single order for purchase of Specified Products on the AJIO Platform is equal to or greater than the Minimum Order Value, after taking into account all applicable discounts, if any.
Upon purchasing Specified Products in accordance with the above, eligible User shall receive an instant discount of flat 7.5%, subject to Maximum Discount Value on making payment using eligible ICICI BANK Cards.
For clarity, the Maximum Discount Value that can be availed under this Offer is Rs. 750 per eligible ICICI BANK Card per month.
This Offer is not applicable on H&M branded products. H&M branded products are excluded from this offer. 
This Offer is not applicable on the purchase of any Excluded Products. For the sake of these Offer terms and conditions Excluded Products means products displayed and sold on the AJIO Platform on which this Offer is not applicable. AJIO solely reserves the right to determine the nature of products that are Excluded Products for this Offer. For the clarity Excluded Products may include but is not limited to H&M branded products. 
If the User fails to meet the Minimum Order Value/Amount/Requirement due to partial cancellation of the order, the User will no longer be eligible to avail the Bank Offer and Reliance reserves the right to reclaim and claw-back any discount amount that the User may have already availed.
5. This Offer cannot be combined with any other promotion offered by Reliance and/or ICICI BANK on AJIO Platform.

 

5. MISCELLANEOUS: 

Participation to this Offer is purely voluntary. On participating in this Offer the User is deemed to have read these terms and condition and agrees to be bound by these terms and conditions.
If the User who has availed this Offer, return all or part of the Specified Products purchased by them on the AJIO Platform, such that the value of their order falls below the Minimum Order Value, they will not be eligible for return of purchased Specified Products. All products returned by the User shall be entertained solely as per AJIO Platforms prevailing product return policy. 
This Offer shall also be subject to AJIO Platform terms and conditions including but not limited to Platform Terms and Conditions, Fees & Payments, Cancellations, Returns and Refunds, etc. and such additional terms and conditions as Reliance may notify from time to time.
If User faces any issue(s) while availing this Offer, the User may contact ICICI BANK at [1800 200 3344], and/or AJIO Platform at [https://www.ajio.com/selfcare].
Reliance and/or ICICI BANK reserves the right to disqualify any transaction or extend, cancel, discontinue, prematurely withdraw, change, alter or modify this Offer (including this Offer term and conditions) or any part thereof including the eligibility criteria and other pertinent terms and conditions at their sole discretion at any time as may be required including in view of business exigencies and/or changes by a regulatory authority and/or statutory changes and/or any reasons beyond their control and the same shall be binding on the User without any prior notice to the User.
This Offer is for a limited period and can be withdrawn by Reliance and/or ICICI Bank at any point of time, including after it has been announced and the same shall be binding on the User without any prior notice to the User.
Reliance do not assume any liability whatsoever arising out of this Offer and the maximum liability of Reliance is limited only to the value of the minimum billing amount to which this Offer applies. 
This Offer is subject to discontinuation or revocation in cases of fraudulent/ suspicious transaction or if there are any technical glitches or force majeure conditions as determined solely by Reliance and may disqualify any User from getting the benefits of this Offer.
Reliance will not be liable for any loss (including, without limitation, direct, indirect, special or consequential loss or loss of profits) expense or damage which is suffered or sustained in connection with this Offer including any loss incurred as a result of any delay and/or failure to perform any obligation to the Users that is caused by:
technical problems of any kind which may limit or prevent any person's participation in this Offer;
any loss or damage arising from or in connection with the allocation or enjoyment of discount under this Offer;
any other events beyond Reliances control that may cause this Offer to be disrupted or corrupted or may lead to loss of, or damage to, the User.
Reliance (including employees, directors) shall not be liable or held responsible for any inactivated ICICI BANK Cards or any lack or lapse in any communication on account of failure or delay by any of the internet, telecom, SMS and emails service providers. 
User hereby agrees to indemnify and keep Reliance harmless against all damages, liabilities, costs, expenses, claims, suits and proceedings that may be suffered by Reliance as a consequence of (i) violation of the terms and conditions by the User; (ii) violation of applicable laws; (iii) any action or inaction resulting in willful misconduct or negligence on the Users part.
User agrees that, these terms shall be governed by and construed in accordance with the laws of India and courts at Mumbai, Maharashtra shall have exclusive jurisdiction to decide over any controversy arising out of this Offer.
In case of returns & cancellations of the orders on which this Offer have been availed using the selected ICICI Bank Cards, the Offer will not be applicable again while making a purchase on AJIO Platform with the same ICICI Bank Cards that was used before for availing the Offer during the Offer Term.
This Offer is non-binding, non-transferable, non-cashable and non-negotiable.
The decision (including interpretation) of Reliance with respect to the Offer and its related terms and conditions will be final and binding on the User.
Images, if any provided in Offer related promotions materials are only for pictorial representation and Bank and/or Reliance does not undertake any liability or responsibility for the same.
Nothing contained herein shall constitute or be deemed to constitute an advice, invitation or solicitation to purchase any products of Reliance or any third party and is not intended to create any rights and obligations in relation thereof. ",https://assets-jiocdn.ajio.com/static/img/Ajio-Logo.svg,https://www.ajio.com/bankicici-ajio-tnc,ICICI Bank HPCL Super Saver RuPay Credit Card,
ICICI Offer,"OFFER TERMS AND CONDITIONS

1. OVERVIEW:

The 7.5% Instant Discount Offer (Offer) is a promotional offer administered and offered by ICICI BANK (ICICI BANK) in partnership with Reliance Retail Limited (Reliance) on www.ajio.com website (AJIO Website) and on AJIO mobile application (AJIO Mobile App) (collectively referred to as AJIO Platform) which is available on purchase of specified products displayed on the AJIO Platform (Specified Products) and making online payment by using ICICI Bank Credit Card (ICICI BANK Cards) by the eligible ICICI Bank Credit Cardholder (ICICI BANK Cardholders) in accordance with this Offer Terms and Conditions. 

 

2. OFFER TERM/ PERIOD:

This Offer shall commence every Wednesday starting from 01st October 2025 at [00:00:00 Hrs.] (Offer Start Date) and continue until 31st December 2025 at [23:59:00 Hrs.] (Offer End Date) or such other date and/or time as may be determined by Reliance and/or ICICI BANK. The period starting from Offer Start Date until Offer end Date shall be referred to as Offer Term/ Period. During the Offer Period, there can be a blackout of the visibility of the Offer on AJIO Platform due to certain tactical business exclusivity reason.

Offer Snapshot*:

Criteria 

CC - Offer Details 

Instant Discount %

  7.5% Instant discount on purchase of Specified Products

Maximum Discount Value

INR 750 on Credit Cards*

Minimum Order Value 

3,999

*Please read the detailed Terms and Conditions below

 

3. ELIGIBILITY

This Offer is open to all individual legal residents of the Republic of India aged 18 or above (Resident Individual) on the Offer Start Date. 
Each Resident Individual who is ICICI BANK Card holder and is AJIO customer with a valid phone number and e-mail address (User). 
4. OFFER DETAILS:

1. This Offer will be applicable on eligible ICICI BANK Cards only.

2. This Offer will be available to ICICI BANK Cardholders on usage of ICICI BANK Cards for purchase of Specified Products on the AJIO Platform on minimum order value of Rs 3,999 (Minimum Order Value) and up-to a maximum discount capped at Rs. 750 (Maximum Discount Value) per month. 

3. Subject to the terms contained herein, the Offer can be availed only once per eligible ICICI BANK Card per month (i.e., once in each month of October, November & December 2025) during the Offer Term but the total Maximum Discount Value per ICICI BANK Card will be capped to the Maximum Discount Value and each transaction with the ICICI BANK Card has to meet the Minimum Order Value and above. 

4. The User shall be eligible to avail the Offer only if the User fulfils the below conditions:

User makes payment for purchase of the Specified Products using selected ICICI BANK Cards, as may be determined by Reliance and/or ICICI BANK from time to time; and
The total value of a single order for purchase of Specified Products on the AJIO Platform is equal to or greater than the Minimum Order Value, after taking into account all applicable discounts, if any.
Upon purchasing Specified Products in accordance with the above, eligible User shall receive an instant discount of flat 7.5%, subject to Maximum Discount Value on making payment using eligible ICICI BANK Cards.
For clarity, the Maximum Discount Value that can be availed under this Offer is Rs. 750 per eligible ICICI BANK Card per month.
This Offer is not applicable on H&M branded products. H&M branded products are excluded from this offer. 
This Offer is not applicable on the purchase of any Excluded Products. For the sake of these Offer terms and conditions Excluded Products means products displayed and sold on the AJIO Platform on which this Offer is not applicable. AJIO solely reserves the right to determine the nature of products that are Excluded Products for this Offer. For the clarity Excluded Products may include but is not limited to H&M branded products. 
If the User fails to meet the Minimum Order Value/Amount/Requirement due to partial cancellation of the order, the User will no longer be eligible to avail the Bank Offer and Reliance reserves the right to reclaim and claw-back any discount amount that the User may have already availed.
5. This Offer cannot be combined with any other promotion offered by Reliance and/or ICICI BANK on AJIO Platform.

 

5. MISCELLANEOUS: 

Participation to this Offer is purely voluntary. On participating in this Offer the User is deemed to have read these terms and condition and agrees to be bound by these terms and conditions.
If the User who has availed this Offer, return all or part of the Specified Products purchased by them on the AJIO Platform, such that the value of their order falls below the Minimum Order Value, they will not be eligible for return of purchased Specified Products. All products returned by the User shall be entertained solely as per AJIO Platforms prevailing product return policy. 
This Offer shall also be subject to AJIO Platform terms and conditions including but not limited to Platform Terms and Conditions, Fees & Payments, Cancellations, Returns and Refunds, etc. and such additional terms and conditions as Reliance may notify from time to time.
If User faces any issue(s) while availing this Offer, the User may contact ICICI BANK at [1800 200 3344], and/or AJIO Platform at [https://www.ajio.com/selfcare].
Reliance and/or ICICI BANK reserves the right to disqualify any transaction or extend, cancel, discontinue, prematurely withdraw, change, alter or modify this Offer (including this Offer term and conditions) or any part thereof including the eligibility criteria and other pertinent terms and conditions at their sole discretion at any time as may be required including in view of business exigencies and/or changes by a regulatory authority and/or statutory changes and/or any reasons beyond their control and the same shall be binding on the User without any prior notice to the User.
This Offer is for a limited period and can be withdrawn by Reliance and/or ICICI Bank at any point of time, including after it has been announced and the same shall be binding on the User without any prior notice to the User.
Reliance do not assume any liability whatsoever arising out of this Offer and the maximum liability of Reliance is limited only to the value of the minimum billing amount to which this Offer applies. 
This Offer is subject to discontinuation or revocation in cases of fraudulent/ suspicious transaction or if there are any technical glitches or force majeure conditions as determined solely by Reliance and may disqualify any User from getting the benefits of this Offer.
Reliance will not be liable for any loss (including, without limitation, direct, indirect, special or consequential loss or loss of profits) expense or damage which is suffered or sustained in connection with this Offer including any loss incurred as a result of any delay and/or failure to perform any obligation to the Users that is caused by:
technical problems of any kind which may limit or prevent any person's participation in this Offer;
any loss or damage arising from or in connection with the allocation or enjoyment of discount under this Offer;
any other events beyond Reliances control that may cause this Offer to be disrupted or corrupted or may lead to loss of, or damage to, the User.
Reliance (including employees, directors) shall not be liable or held responsible for any inactivated ICICI BANK Cards or any lack or lapse in any communication on account of failure or delay by any of the internet, telecom, SMS and emails service providers. 
User hereby agrees to indemnify and keep Reliance harmless against all damages, liabilities, costs, expenses, claims, suits and proceedings that may be suffered by Reliance as a consequence of (i) violation of the terms and conditions by the User; (ii) violation of applicable laws; (iii) any action or inaction resulting in willful misconduct or negligence on the Users part.
User agrees that, these terms shall be governed by and construed in accordance with the laws of India and courts at Mumbai, Maharashtra shall have exclusive jurisdiction to decide over any controversy arising out of this Offer.
In case of returns & cancellations of the orders on which this Offer have been availed using the selected ICICI Bank Cards, the Offer will not be applicable again while making a purchase on AJIO Platform with the same ICICI Bank Cards that was used before for availing the Offer during the Offer Term.
This Offer is non-binding, non-transferable, non-cashable and non-negotiable.
The decision (including interpretation) of Reliance with respect to the Offer and its related terms and conditions will be final and binding on the User.
Images, if any provided in Offer related promotions materials are only for pictorial representation and Bank and/or Reliance does not undertake any liability or responsibility for the same.
Nothing contained herein shall constitute or be deemed to constitute an advice, invitation or solicitation to purchase any products of Reliance or any third party and is not intended to create any rights and obligations in relation thereof. ",https://assets-jiocdn.ajio.com/static/img/Ajio-Logo.svg,https://www.ajio.com/bankicici-ajio-tnc,Amazon Pay ICICI Bank Credit Card,
